,Latitude,Longitude
53381,12.9832,77.5528
53382,12.9781,77.5545
53383,12.9741,77.5662
53384,12.975685,77.5486
53386,12.9732,77.5664
53387,12.979643,77.549138
53388,12.9709,77.5492
53389,12.9755,77.5566
53390,12.9831,77.554
53391,12.9644,77.5437
53392,12.9755,77.5486
53393,12.9827,77.5491
53394,12.9691,77.558691
53395,12.978216,77.55323
53396,12.9806,7.5538
53397,12.9841,77.5424
53398,12.9766,77.5473
53399,12.9729,77.5501
53400,12.979,77.552
53401,12.9755,77.5486
53402,12.973786,77.549406
53403,12.9653,77.5472
53404,12.9723,77.5474
53405,12.9751,77.5523
53406,12.9762,77.5525
53407,12.9802,77.5528
53408,12.97731,77.5648
53409,12.9707,77.5537
53410,12.9824,77.5373
53411,12.9774,77.5493
53412,12.9697,77.5495
53413,12.9731,77.5504
53414,12.9793,77.5644
53415,12.974,77.5495
53416,12.9845,77.5492
53417,12.9836,77.4562
53418,12.9781,77.5532
53419,12.9803,77.5487
53420,12.98051,77.55785
53421,12.9655,77.5481
53422,12.9756,77.5649
53423,12.9818,77.5394
53424,12.9808,77.5586
53425,12.9763,77.5531
53426,12.9808,77.5427
53427,12.9778,77.5491
53428,12.97221,77.54995
53429,12.9757,77.5557
53430,12.9756,77.5568
53431,12.9776,77.5584
53432,12.9798,77.5537
53433,12.984284,77.555731
53434,12.9748,77.5484
53435,12.9644,77.5495
53436,12.9739,77.5496
53437,12.9757,77.5576
53438,12.9757,77.5565
53439,12.9644,77.5437
53440,12.9757,77.5645
53441,12.968,77.5453
53442,12.9777,77.5531
53443,12.96407,77.5566
53444,12.9722,77.5667
53445,12.9656,77.5482
53446,12.9651,77.5553
53447,12.9576,77.5341
53448,12.9727,77.5491
53449,12.98463,77.54517
53450,12.98325,7.54263
53451,12.97776,77.55308
53452,12.9783,77.5512
53453,12.9739,77.5496
53454,12.975002,77.552226
53455,12.956842,77.542315
53456,12.97401,22.5496
53457,12.96325,77.63259
53458,12.980828,77.549129
53459,12.977565,77.564773
53460,12.974256,77.542653
53461,12.974563,77.548263
53462,12.9856,77.6985
53463,12.986324,77.236523
53464,12.974563,77.542315
53465,12.9736,77.5491
53466,12.975596,77.554514
53467,12.9749,77.5497
53468,12.96569,77.2659
53469,12.98141,77.56003
53470,12.9773,77.56481
53471,12.975634,77.542638
53472,12.98066,77.54277
53473,12.96006,77.55383
53474,12.9658,77.3266
53475,12.978999,77.564429
53476,12.975683,77.556223
53478,12.974,77.551
53479,12.96438,77.54371
53480,12.974563,77.548265
53481,12.981051,77.564423
53482,12.77975,77.543738
53483,12.9767,77.5228
53484,12.698523,77.236565
53485,12.9759,77.5525
53486,12.7777,77.5489
53487,12.9643,77.5437
53488,12.98008,77.54267
53489,12.9865,77.2365
53490,12.986356,77.236597
53491,12.975634,77.54263
53492,12.96054,77.54635
53493,12.986564,77.632565
53494,12.968523,77.542563
53495,12.980806,77.549165
53500,12.982875,77.692617
53501,12.995667,77.666989
53502,12.975086,77.697481
53503,12.991351,77.68757
53506,12.983203,77.692665
53508,12.998947,77.683471
53509,12.991484,77.720729
53510,12.998824,77.68615
53511,13.000093,77.67668
53516,13.000286,77.678788
53517,12.996285,77.67596
53523,12.994854,77.681696
53527,12.996951,77.669538
53528,12.996845,77.669323
53529,12.974079,77.698252
53534,12.975044,77.69765
53535,12.995013,77.684699
53538,12.990429,77.723554
53543,12.998568,77.699304
53544,12.980923,77.71416
53552,13.000217,77.678052
53561,13.000185,77.676318
53562,12.991818,77.706086
53568,12.988045,77.707253
53572,12.992967,77.70549
53573,13.000431,77.683395
53574,12.992155,77.713363
53578,12.991285,77.68752
53579,12.974335,77.69778
53580,12.987658,77.689799
53582,12.989266,77.687077
53583,13.0004,77.679288
53678,77.56421563,12.99753525
53897,12.592909,77.334708
54033,12.9819898,77.5702332
54040,13.00035,77.54975
54064,12.983333,77.583333
54072,13.00772,77.56236
54075,12.593468,17.3499588
54078,12.982526,77.567869
54079,13.0094,77.564
54080,13.00439,77.5572
54083,12.9835,77.5655
54084,12.9998,77.5506
54086,77.553962,13.0147
54098,17.7972,83.2158
54115,12.98611557,77.5649573
54119,12.996661,77.56986
54120,12.99661,77.56986
54123,12.98253,77.561623
54139,12.999655,77.563894
54165,12.9983,77.553
54169,12.982798,77.569099
54170,13.003803,77.54887
54174,13.002291,77.553194
54175,13.011787,77.554536
54176,13.008681,77.569102
54183,13.012343,77.554223
54184,12.996647,77.569826
54193,13.003803,77.54887
54194,12.998301,77.553107
54198,12.99488,77.548691
54199,13.001116,77.58159
54203,13.002207,77.553211
54207,12.982084,77.563252
54215,12.993347,77.568774
54216,13.007583,77.555503
54222,12.982042,77.566503
54224,13.006107,77.54909
54227,13.004313,77.553888
54231,13.008122,77.554299
54232,13.003986,77.549277
54240,13.008493,77.557268
54241,13.008721,77.569111
54244,12.980056,77.548879
54245,12.996444,77.563362
54273,12.909739,77.600233
54382,12.921416,77.59
54410,12.897266,77.606863
54411,12.913995,77.610548
54412,12.919715,77.591482
54413,12.928426,77.600532
54414,12.916889,77.596935
54415,12.895851,77.599716
54416,12.910815,77.610005
54417,12.937157,77.601715
54418,12.927837,77.600565
54419,12.886846,77.610457
54420,12.916741,77.600023
54421,12.92857,77.591011
54423,12.924452,77.600334
54424,12.919675,77.61197
54425,12.909204,77.614068
54426,12.886802,77.610508
54427,12.923162,77.5982949
54428,12.935448,77.6014229
54429,12.912368,77.606311
54430,12.929231,77.609423
54432,12.925349,77.593517
54433,12.935244,77.601396
54434,12.914383,77.599816
54435,12.916597,77.609605
54436,12.937012,77.603237
54437,12.93519,77.601408
54438,12.905176,77.611063
54440,12.913746,77.607361
54441,12.92331,77.593462
54442,12.923123,77.59688
54443,12.918682,77.596853
54445,12.930137,77.609646
54446,12.925113,77.593509
54447,12.926272,77.608886
54448,12.920611,77.591468
54449,12.921508,77.611096
54450,12.913908,77.609596
54451,12.928459,77.595433
54452,12.917688,77.612544
54453,12.909956,77.600202
54455,12.890982,77.608226
54457,12.92538,77.5964549
54458,12.92135,77.5935009
54459,12.936772,77.603755
54460,12.923196,77.59357
54461,12.926263,77.60889
54462,12.903358,77.60272
54463,12.916801,77.592262
54464,12.887257,77.610582
54465,12.927029,77.5971129
54466,12.920603,77.591544
54467,12.918782,77.6000869
54468,12.916819,77.595161
54469,12.919156,77.597086
54470,12.930561,77.600596
54472,12.933543,77.601107
54473,12.916862,77.612404
54474,12.89055,77.598126
54475,12.886792,77.610517
54476,12.92392,77.597017
54478,12.920593,77.61061
54479,12.9298,77.60073
54480,12.928588,77.591889
54481,12.916533,77.607006
54482,12.924945,77.5936899
54483,12.916934,77.592704
54484,12.913927,77.614568
54486,12.921554,77.593417
54487,12.893104,77.598997
54488,12.913662,77.599774
54489,12.920642,77.5900479
54490,12.927189,77.609063
54496,12.910827,77.610008
54517,12.918615,77.595126
54555,12.932803,77.586591
54562,12.912814,77.618895
54572,12.896941,77.599849
54573,12.918223,77.600167
54575,12.936931,77.602296
54587,12.924561,77.609192
54588,12.928536,77.591662
54598,12.916595,77.612364
54612,12.918851,77.610234
54613,12.916796,77.593275
54620,12.931601,77.590386
54623,12.916356,77.609593
54626,12.916625,77.603117
54628,12.905572,77.601789
54629,12.899102,77.607528
54638,12.894529,77.599157
54641,12.933032,77.592657
54647,12.926994,77.594583
54655,12.924932,77.607067
54660,12.893796,77.610735
54662,12.904176,77.601544
54670,12.928357,77.59986
54672,12.905431,77.609402
54673,12.917147,77.589497
54684,12.926699,77.160047
54685,12.92402,77.606319
54686,12.936128,77.607304
54687,12.913321,77.606255
54695,12.936772,77.601462
54696,12.916668,77.59883
54697,12.913973,77.610116
54699,12.916856,77.595052
54700,12.905618,77.601723
54701,12.928374,77.597231
54705,12.916525,77.610195
54706,12.928445,77.94736
54707,12.916283,77.609499
54710,12.930788,77.603795
54716,12.931099,77.607101
54717,12.937138,77.602129
54719,12.916813,77.596865
54720,12.926681,77.600533
54721,12.903218,77.606236
54722,12.910589,77.610008
54727,12.930922,77.606572
54728,12.927016,77.59466
54729,12.915328,77.617553
54733,12.9364403,77.606758
54739,12.900878,77.611563
54740,12.936701,77.605073
54746,12.928381,77.598029
54747,12.919782,77.58955
54751,12.89607,77.599816
54752,12.907313,77.600622
54753,12.916689,77.604226
54754,13.00143894,77.50461311
54755,13.00846598,77.49929515
54756,13.04763758,77.5006398
54757,13.04617363,77.50460059
54758,13.01229093,77.50901097
54760,13.03521238,77.52784256
54761,13.02643192,77.51458752
54763,13.01776914,77.51435542
54764,13.02525213,77.51114818
54765,13.03795003,77.5219637
54766,12.99982369,77.50426357
54767,13.00885036,77.50674493
54768,13.01856245,77.51323427
54769,13.02882868,77.51013696
54770,13.04541318,77.50748944
54771,13.03279437,77.51279252
54772,13.0411208,77.51897594
54774,13.03548112,77.52735647
54775,13.00253038,77.51094054
54776,13.04039518,77.51784449
54777,13.04539698,77.50722719
54778,13.00556588,77.51341365
54779,13.04198699,77.51593243
54780,13.04738818,77.50049497
54781,13.03123501,77.50512815
54783,13.06164332,77.49538803
54784,13.03193752,77.52038793
54785,13.0098147,77.505309
54787,13.00949474,77.50168256
54788,13.00845022,77.52674258
54789,13.04539698,77.50722719
54790,13.04979029,77.49469029
54791,13.00357745,77.50452294
54793,13.04515435,77.50719692
54794,13.04305883,77.51298428
54796,13.04449683,77.50917899
54798,13.04089554,77.51709709
54799,13.01136157,77.50700435
54801,13.02177523,77.52674173
54803,13.04775842,77.500294
54805,13.03791448,77.52200867
54806,13.00577473,77.52629814
54807,13.03491413,77.52939198
54811,13.01259136,77.50425525
54812,13.00877047,77.52686147
54813,13.03538944,77.51806767
54814,13.03073908,77.50713953
54817,13.04177453,77.51561989
54819,13.03795567,77.52196499
54820,13.03958063,77.5183413
54821,13.03902019,77.51382374
54822,13.00488163,77.52662378
54824,13.04252231,77.51454121
54825,13.04539698,77.50722719
54826,13.04569864,77.5057749
54828,13.00043644,77.52611811
54829,13.00526773,77.52682826
54831,13.01644438,77.48318731
54832,13.02947365,77.51214095
54833,13.04036276,77.51851812
54835,13.0377148,77.52257417
54837,13.02845075,77.51953939
54838,13.02262909,77.52348834
54839,13.01799011,77.51497675
54840,13.02556134,77.52044394
54841,13.03659964,77.51317424
54842,13.02249773,77.5167315
54843,13.01470217,77.50647233
54844,13.04541026,77.50743243
54845,13.05021865,77.51600691
54847,13.03418717,77.5306115
54849,13.02861371,77.5196924
54850,13.01637209,77.51157338
54852,13.04181473,77.51589672
54853,77.52001161,13.04721803
54854,13.05352555,77.49406417
54855,13.04111563,77.50478782
54856,13.00893962,77.5267261
54858,13.01081182,77.52209662
54859,12.99978397,77.50420117
54861,13.00493306,77.52676406
54862,13.03786676,77.52187787
54863,13.04202194,77.51582955
54864,13.01608696,77.52033943
54867,13.02041093,77.50819282
54868,13.03487798,77.52953532
54869,13.04970064,77.51672895
54870,13.03465752,77.52959584
54871,13.04539387,77.52182749
54872,13.01093097,77.52202521
54873,13.043211,77.51229649
54874,13.02317415,77.30551025
54875,13.00779572,77.52165836
54877,13.00763041,77.51508189
54878,13.03487659,77.52820843
54879,13.04226403,77.51406978
54880,13.04509315,77.50892822
54882,13.00877364,77.52679886
54883,13.04801857,77.518733
54884,13.03511405,77.52779642
54885,13.04230046,77.51459192
54886,13.03768599,77.49308415
54887,13.04692064,77.50212916
54888,13.04998426,77.49305429
54889,13.04374301,77.52085575
54890,13.03491413,77.52939198
54891,13.01647504,77.48325554
54892,13.04319468,77.51256761
54893,13.02360918,77.52195103
54894,13.02028432,77.50804771
54895,13.00400713,77.50820007
54896,13.00998057,77.50608157
54897,13.03963184,77.51830411
54899,13.03569277,77.52126756
54900,13.01521056,77.49951296
54902,13.04539698,77.50722719
54903,13.04534489,77.50724326
54904,13.04790758,77.50787958
54905,13.05601334,77.50748456
54906,13.04081653,77.51760763
54908,13.04293386,77.51394553
54909,13.03238596,77.51087293
54910,13.03424674,77.5294222
54911,13.03957093,77.51839246
54912,13.05002212,77.51641335
54913,13.02648227,77.51513672
54914,13.03804366,77.52214354
54915,13.05690116,77.50851512
54916,13.00050266,77.52078232
54917,13.04724764,77.50223393
54918,13.05677806,77.5072378
54919,13.02994728,77.51904415
54920,13.03511844,77.51799657
54921,13.03999213,77.51838986
54923,12.99927617,77.52057689
54924,13.0049517,77.52677321
54925,13.05129659,77.50779756
54926,13.04536036,77.50747353
54927,13.01247955,77.52161662
54928,13.03088247,77.50240379
54930,13.03787732,77.5218945
54931,13.02851977,77.51962679
54932,13.05492595,77.51673779
54934,13.0453105,77.507935
54935,13.0482853,77.49795191
54936,13.04240699,77.51465935
54937,13.01694268,77.51215718
54938,13.04532157,77.50725011
54940,13.00358877,77.50452965
54941,13.03983376,77.51854815
54943,13.04377088,77.52094252
54944,13.06250042,77.49718316
54945,13.00095241,77.52480714
54946,13.03998781,77.51883523
54947,13.00827594,77.52669561
54948,13.040959,77.51900201
54949,13.03814879,77.52142163
54950,13.05023208,77.49378907
54951,13.03798386,77.52211392
54952,13.04113848,77.51435518
54954,13.04769828,77.50017221
54955,13.02556624,77.51121967
54957,13.04451129,77.50981325
54958,13.03995186,77.52670473
54959,13.04070535,77.51763534
54960,13.03074328,77.51557583
54961,13.04314146,77.52018883
54962,13.04250759,77.51494546
54963,13.05372284,77.51142559
54964,13.02582326,77.52071139
54965,13.04580801,77.50542757
54966,13.04724911,77.50088397
54967,13.03803141,77.52204271
54968,13.00961574,77.50689347
54969,13.04210105,77.5155976
54971,13.00342354,77.52618129
54973,13.04539713,77.50732271
54974,13.03757892,77.52250612
54977,13.02870405,77.51978496
54978,13.04916412,77.49667901
54979,13.02224816,77.52489434
54980,13.03373662,77.50400898
54981,13.04910591,77.49658084
54982,13.04481001,77.50901133
54983,13.03477495,77.52969969
54984,13.03803511,77.5220671
54985,13.04778122,77.49976078
54987,13.01091483,77.50684317
54988,13.04294575,77.51288189
54989,13.02645354,77.51457059
54990,13.06687085,77.50239813
54991,13.04339007,77.51364565
54993,13.04670058,77.50247356
54994,13.04719698,77.51431943
54995,13.02740884,77.51697145
54996,13.03582059,77.52612273
54997,13.00976257,77.50495635
54998,13.03780591,77.52204403
54999,13.0379464,77.52175425
55001,13.0222483,77.52476598
55002,13.04219901,77.51456022
55004,13.01799011,77.51497675
55005,13.00882136,77.52669296
55008,13.02839847,77.51948777
55009,13.02251179,77.50399436
55011,13.03473669,77.52983232
55012,13.03166054,77.51294969
55013,13.06057555,77.51634841
55014,13.03612148,77.52519357
55015,13.04536441,77.50730293
55016,13.00511362,77.52677382
55017,13.03873129,77.521091
55018,13.02253887,77.52389373
55019,13.04298278,77.51293792
55020,13.00577473,77.52629814
55022,13.03353705,77.50410984
55023,13.02334167,77.52222383
55024,77.51459017,13.02609566
55025,13.03580338,77.51829947
55027,13.04023672,77.518066
55028,13.00476096,77.4969767
55029,13.03467958,77.5292811
55032,13.047315,77.50074176
55033,13.03975578,77.5187063
55035,13.05583968,77.51058162
55036,13.04918016,77.496714
55037,13.06265225,77.50636091
55038,13.02768895,77.49375846
55039,13.04674956,77.50288261
55040,13.02550762,77.52087348
55041,13.03177688,77.51100772
55042,13.0453213,77.50735052
55044,13.04227037,77.52701069
55045,13.03467958,77.5292811
55046,13.00755856,77.5200698
55047,13.03939172,77.51928
55048,13.04748846,77.50116106
55049,13.01830615,77.50662164
55051,13.02533821,77.515252
55054,13.04018362,77.51873861
55055,13.05673219,77.50754425
55057,13.04228878,77.51476924
55059,13.01889622,77.50984208
55061,13.04103859,77.50482669
55062,13.03651392,77.52519659
55063,13.04337213,77.51151884
55064,13.04543059,77.50726181
55065,13.04216847,77.51481553
55066,13.02659836,77.52166954
55067,13.04740106,77.50134731
55068,13.04000115,77.51824818
55069,13.04278924,77.51298092
55070,13.0174034,77.51295705
55071,13.04828926,77.49804806
55073,13.05009845,77.49295934
55074,13.02639639,77.51460428
55075,13.01641794,77.50180391
55076,13.04264541,77.50494443
55077,13.04850079,77.49681732
55078,13.01917377,77.51573512
55079,13.04337213,77.51151884
55080,13.03778087,77.52214952
55081,13.0426277,77.51433349
55082,13.03272167,77.50391238
55084,13.03778087,77.52214952
55086,13.00849604,77.50612816
55087,13.04397162,77.51049734
55088,13.04579386,77.50533523
55089,13.05110959,77.5145789
55090,13.02852634,77.51943318
55091,13.02755718,77.49378338
55092,13.04595292,77.50749195
55093,13.04966622,77.50761843
55094,13.01097398,77.5071718
55095,13.04730034,77.50093999
55097,13.05644673,77.50130751
55098,13.01371905,77.51016833
55099,13.05001232,77.49401361
55100,13.03464781,77.52962944
55102,13.04264831,77.51424932
55103,13.03360582,77.50269208
55105,13.04740106,77.50134731
55107,13.02745425,77.51708196
55108,13.04942735,77.49476225
55109,13.007551,77.5200708
55110,13.03171469,77.50369477
55111,13.04748846,77.50116106
55114,13.00864141,77.52700943
55115,13.04322697,77.51224435
55116,13.02690194,77.52014114
55117,13.0098033,77.50518585
55118,13.03754245,77.51829116
55119,13.04199779,77.51559794
55120,13.01088627,77.50693217
55121,13.01830615,77.50662164
55123,13.01805137,77.51503173
55124,13.06167849,77.51913443
55126,13.03641468,77.52494567
55127,13.0534143,77.5081114
55129,13.04748846,77.50116106
55130,13.04748846,77.50116106
55131,13.04543059,77.50726181
55133,13.05012437,77.49389269
55134,13.04724453,77.50132461
55135,13.04532004,77.50692247
55137,13.04216062,77.51466047
55138,13.0188488,77.51547047
55139,13.04530645,77.50725623
55141,13.01399272,77.51023962
55143,13.04786512,77.49992261
55144,13.04754592,77.50091246
55145,13.04196314,77.51965973
55146,13.02533821,77.51525689
55150,13.04799984,77.49750771
55151,13.03464781,77.52962944
55152,13.04217329,77.51575346
55154,13.04722882,77.50161807
55156,13.05688954,77.50724994
55157,13.03305126,77.52812429
55159,13.03442614,77.53005789
55160,13.03316654,77.49247554
55161,13.04233125,77.51471349
55162,13.05035055,77.51668116
